customer_id,login_count,calculator_use_count_30d,calculator_use_count_total,product_page_view_count_30d,product_page_view_count_total,customer_care_chat_count,sms_click_count,preferred_product,product_view_concentration,days_since_last_intent_event,avg_session_duration,age,occupation_type,city_tier,existing_loan_count,residence_type,relationship_tenure_years,bureau_score_proxy
CUST004165,80,1,1,1,1,0,0,auto,1.0,2,178.390243902439,33,salaried,metro,1,owned,3.0,762
CUST004166,73,0,0,1,1,2,1,mortgage,1.0,15,170.23376623376623,37,business_owner,tier2,3,rented,3.5,597
CUST004167,73,4,4,0,0,0,0,personal,1.0,2,172.7792207792208,25,salaried,metro,0,rented,2.0,900
CUST004168,92,7,7,14,14,1,2,auto,1.0,1,187.92241379310346,26,salaried,metro,2,rented,2.8,694
CUST004169,103,5,5,8,8,2,1,personal,1.0,999,188.43697478991598,34,salaried,metro,1,owned,1.1,706
CUST004170,57,5,5,3,3,1,1,auto,1.0,999,177.76119402985074,39,salaried,tier3,2,owned,8.2,458
CUST004171,95,7,7,9,9,0,1,home,1.0,1,184.78571428571428,43,business_owner,tier2,1,rented,0.4,715
CUST004172,82,5,5,6,6,0,1,mortgage,1.0,3,208.7659574468085,39,self_employed,tier2,0,rented,0.4,764
CUST004173,85,6,6,6,6,1,1,personal,1.0,6,177.94949494949495,35,salaried,tier3,0,owned,2.1,574
CUST004174,87,6,6,2,2,0,0,mortgage,1.0,5,155.44210526315788,29,salaried,tier2,0,rented,8.7,607
CUST004175,89,4,4,8,8,0,0,home,1.0,6,179.34653465346534,26,salaried,tier3,0,rented,0.5,616
CUST004176,83,7,7,6,6,0,1,mortgage,1.0,3,182.659793814433,30,salaried,metro,1,rented,7.1,551
CUST004177,72,3,3,3,3,0,1,auto,1.0,3,174.1012658227848,38,business_owner,metro,1,owned,5.1,538
CUST004178,83,12,12,6,6,1,0,personal,1.0,1,197.64705882352942,37,self_employed,metro,0,rented,0.5,772
CUST004179,95,6,6,8,8,2,0,home,1.0,5,177.80180180180182,21,salaried,tier2,0,rented,3.0,566
CUST004180,66,3,3,2,2,1,0,home,1.0,999,160.77777777777777,28,self_employed,tier3,0,rented,2.4,519
CUST004181,95,15,15,16,16,1,1,home,1.0,1,189.59375,44,salaried,tier2,2,owned,5.7,607
CUST004182,66,0,0,1,1,0,1,mortgage,1.0,23,161.5441176470588,35,salaried,tier2,0,owned,15.0,684
CUST004183,93,9,9,10,10,0,0,home,1.0,999,170.46428571428572,23,salaried,metro,0,rented,2.1,707
CUST004184,82,2,2,1,1,0,0,mortgage,1.0,2,169.27058823529413,53,salaried,tier3,1,owned,1.4,600
CUST004185,92,9,9,9,9,1,2,mortgage,1.0,1,189.65486725663717,34,salaried,tier2,0,rented,0.6,627
CUST004186,85,5,5,4,4,0,0,mortgage,1.0,2,181.17021276595744,38,self_employed,metro,2,rented,3.4,703
CUST004187,85,3,3,5,5,3,0,auto,1.0,4,179.60416666666666,38,business_owner,tier3,1,rented,0.7,736
CUST004188,75,8,8,3,3,2,1,auto,1.0,1,176.22471910112358,32,salaried,tier2,0,owned,8.2,766
CUST004189,73,4,4,1,1,0,1,auto,1.0,2,163.55696202531647,29,self_employed,metro,1,rented,5.7,723
CUST004190,84,7,7,7,7,1,1,personal,1.0,999,182.03,51,salaried,metro,0,owned,7.7,530
CUST004191,64,0,0,1,1,1,0,home,1.0,12,166.83333333333334,43,salaried,metro,0,owned,4.2,601
CUST004192,96,7,7,13,13,2,0,personal,1.0,999,184.66101694915255,41,salaried,tier3,1,rented,0.8,792
CUST004193,82,3,3,4,4,0,0,personal,1.0,2,174.14606741573033,39,salaried,tier2,1,owned,0.9,839
CUST004194,87,11,11,3,3,1,2,personal,1.0,1,178.96153846153845,26,salaried,tier3,0,owned,3.3,672
CUST004195,102,4,4,13,13,2,2,personal,1.0,999,177.2439024390244,45,business_owner,metro,1,owned,10.1,639
CUST004196,96,11,11,9,9,0,1,mortgage,1.0,999,182.68376068376068,28,business_owner,tier2,1,owned,1.3,589
CUST004197,87,11,11,8,8,1,2,personal,1.0,999,192.55045871559633,37,salaried,tier2,2,rented,5.2,807
CUST004198,68,1,1,0,0,0,1,mortgage,1.0,24,152.88571428571427,21,self_employed,tier2,3,rented,0.7,584
CUST004199,91,4,4,7,7,0,1,auto,1.0,999,172.70873786407768,21,salaried,tier2,1,owned,15.0,831
CUST004200,91,8,8,14,14,0,2,auto,1.0,2,176.5304347826087,37,self_employed,tier2,0,rented,2.5,672
CUST004201,81,8,8,6,6,1,0,home,1.0,3,197.02083333333334,28,salaried,tier2,1,owned,0.1,602
CUST004202,97,8,8,7,7,0,2,personal,1.0,999,189.57894736842104,21,salaried,tier3,1,owned,1.5,519
CUST004203,60,1,1,2,2,0,0,mortgage,1.0,999,177.63492063492063,39,self_employed,metro,1,owned,3.3,630
CUST004204,83,7,7,5,5,0,3,auto,1.0,10,183.41836734693877,51,salaried,tier2,0,owned,3.9,668
CUST004205,79,4,4,5,5,0,1,mortgage,1.0,2,149.56179775280899,46,salaried,tier2,1,rented,2.0,626
CUST004206,82,2,2,3,3,0,0,personal,1.0,9,167.05747126436782,32,salaried,metro,1,rented,0.0,680
CUST004207,93,8,8,9,9,0,2,auto,1.0,4,174.08928571428572,35,salaried,metro,1,rented,0.1,804
CUST004208,90,3,3,6,6,0,2,personal,1.0,999,189.4257425742574,42,salaried,tier3,0,owned,0.1,735
CUST004209,86,7,7,5,5,1,0,home,1.0,8,184.23232323232324,43,self_employed,metro,0,owned,3.6,672
CUST004210,87,23,23,14,14,0,3,personal,1.0,999,209.28346456692913,32,self_employed,metro,0,owned,1.4,782
CUST004211,98,6,6,3,3,1,0,auto,1.0,5,168.90740740740742,35,salaried,tier2,1,owned,1.8,572
CUST004212,69,4,4,0,0,1,0,mortgage,1.0,1,154.6891891891892,37,salaried,metro,0,rented,0.7,719
CUST004213,79,8,8,6,6,0,1,mortgage,1.0,2,179.9255319148936,39,self_employed,metro,0,owned,6.9,742
CUST004214,84,11,11,14,14,2,3,mortgage,1.0,2,203.17543859649123,33,self_employed,metro,2,owned,1.9,739
CUST004215,75,4,4,5,5,1,1,mortgage,1.0,1,179.51162790697674,34,self_employed,metro,0,rented,1.2,556
CUST004216,80,11,11,8,8,1,0,mortgage,1.0,999,198.82,46,salaried,tier2,0,owned,2.5,577
CUST004217,79,3,3,3,3,0,0,personal,1.0,2,149.1529411764706,44,salaried,tier3,0,rented,1.2,582
CUST004218,96,3,3,9,9,3,0,personal,1.0,2,185.54054054054055,38,salaried,metro,0,rented,0.5,673
CUST004219,99,12,12,9,9,3,2,home,1.0,999,181.136,48,salaried,tier2,2,owned,1.1,675
CUST004220,77,1,1,0,0,0,0,auto,1.0,22,164.75641025641025,31,salaried,tier2,0,rented,1.6,731
CUST004221,82,1,1,5,5,0,0,home,1.0,1,176.67045454545453,47,salaried,metro,0,rented,0.8,490
CUST004222,92,4,4,1,1,0,0,auto,1.0,7,164.51546391752578,39,self_employed,tier2,2,rented,0.7,787
CUST004223,76,6,6,2,2,2,0,home,1.0,999,184.84883720930233,60,salaried,metro,0,rented,2.8,676
CUST004224,82,6,6,9,9,3,1,personal,1.0,2,168.3861386138614,25,self_employed,metro,0,rented,0.9,704
CUST004225,100,2,2,9,9,0,1,home,1.0,999,185.90178571428572,29,salaried,metro,1,owned,1.7,688
CUST004226,89,8,8,5,5,0,2,home,1.0,1,191.1153846153846,38,salaried,metro,0,rented,0.1,598
CUST004227,79,1,1,2,2,0,1,mortgage,1.0,1,149.02409638554218,38,self_employed,tier3,1,owned,6.0,726
CUST004228,77,4,4,3,3,0,0,personal,1.0,3,165.5952380952381,50,self_employed,tier3,0,rented,2.9,686
CUST004229,88,7,7,8,8,2,1,home,1.0,1,181.0,29,salaried,tier3,0,rented,0.1,685
CUST004230,85,8,8,18,18,0,1,home,1.0,3,186.57142857142858,42,self_employed,metro,0,owned,0.9,674
CUST004231,94,15,15,20,20,1,1,mortgage,1.0,999,197.1145038167939,44,salaried,tier3,1,rented,1.6,670
CUST004232,127,21,21,24,24,5,1,home,1.0,999,194.03932584269663,40,salaried,tier2,1,owned,2.1,532
CUST004233,84,2,2,1,1,0,1,personal,1.0,999,172.60227272727272,27,self_employed,metro,0,owned,0.7,613
CUST004234,99,13,13,14,14,3,3,mortgage,1.0,999,204.02272727272728,46,self_employed,tier3,0,rented,0.2,826
CUST004235,84,4,4,3,3,1,1,home,1.0,9,180.72043010752688,44,salaried,tier3,1,owned,0.5,630
CUST004236,91,11,11,9,9,0,2,personal,1.0,1,182.20353982300884,39,business_owner,metro,1,rented,7.0,638
CUST004237,80,2,2,4,4,0,2,auto,1.0,4,169.89772727272728,36,self_employed,tier3,1,rented,1.1,755
CUST004238,89,4,4,7,7,1,0,home,1.0,7,180.85148514851485,36,self_employed,metro,1,owned,15.0,870
CUST004239,74,4,4,6,6,1,0,home,1.0,999,202.28235294117647,34,salaried,tier2,2,rented,3.0,656
CUST004240,75,3,3,1,1,0,0,home,1.0,6,181.29113924050634,40,salaried,metro,1,owned,1.0,569
CUST004241,82,6,6,7,7,0,0,home,1.0,999,176.37894736842105,35,salaried,metro,1,rented,4.8,740
CUST004242,84,8,8,10,10,0,1,personal,1.0,1,192.5728155339806,28,self_employed,tier3,0,rented,5.4,556
CUST004243,78,2,2,3,3,0,1,mortgage,1.0,1,178.4047619047619,26,salaried,tier2,0,owned,0.0,706
CUST004244,98,9,9,16,16,0,0,auto,1.0,999,208.47967479674796,28,self_employed,metro,2,rented,2.5,684
CUST004245,84,12,12,10,10,0,1,auto,1.0,3,211.80373831775702,36,salaried,tier3,0,owned,0.9,611
CUST004246,95,13,13,8,8,2,2,auto,1.0,999,185.65833333333333,34,self_employed,tier3,1,rented,2.1,655
CUST004247,69,0,0,1,1,1,0,personal,1.0,8,177.2394366197183,36,self_employed,tier3,1,owned,7.2,678
CUST004248,66,2,2,3,3,0,0,home,1.0,1,180.77464788732394,39,self_employed,tier3,1,rented,0.3,778
CUST004249,70,3,3,1,1,2,0,personal,1.0,7,161.35526315789474,29,self_employed,tier3,3,rented,0.9,683
CUST004250,88,15,15,8,8,0,2,auto,1.0,3,193.0796460176991,46,business_owner,tier2,0,owned,3.0,695
CUST004251,90,11,11,8,8,0,3,home,1.0,3,186.63392857142858,32,salaried,metro,0,owned,0.2,553
CUST004252,86,4,4,13,13,1,2,mortgage,1.0,1,188.3490566037736,31,self_employed,tier3,1,rented,1.3,665
CUST004253,67,1,1,4,4,2,0,personal,1.0,3,169.67567567567568,38,business_owner,metro,0,owned,0.6,569
CUST004254,101,8,8,5,5,0,3,auto,1.0,1,170.47863247863248,21,salaried,metro,1,rented,6.2,662
CUST004255,92,2,2,9,9,1,2,personal,1.0,999,177.80188679245282,28,salaried,tier2,2,rented,3.0,782
CUST004256,97,11,11,8,8,0,2,mortgage,1.0,999,180.88983050847457,42,business_owner,metro,1,rented,2.4,578
CUST004257,76,2,2,2,2,0,0,home,1.0,999,164.85,21,salaried,tier2,0,rented,2.2,785
CUST004258,75,6,6,7,7,1,1,personal,1.0,1,202.7111111111111,43,salaried,tier3,1,rented,2.0,672
CUST004259,69,1,1,1,1,0,1,personal,1.0,10,159.90277777777777,47,salaried,tier2,1,rented,2.0,677
CUST004260,94,16,16,8,8,0,1,mortgage,1.0,2,199.12605042016807,32,salaried,tier2,0,rented,0.0,601
CUST004261,83,9,9,9,9,0,2,personal,1.0,2,180.36893203883494,37,salaried,tier2,0,rented,0.4,680
CUST004262,61,0,0,1,1,2,0,auto,1.0,9,182.875,43,salaried,tier2,0,owned,1.9,875
CUST004263,74,5,5,6,6,2,0,home,1.0,2,186.90804597701148,31,business_owner,metro,2,rented,5.7,450
CUST004264,78,5,5,8,8,0,3,mortgage,1.0,999,157.70212765957447,41,salaried,metro,1,owned,1.8,504
CUST004265,68,0,0,3,3,1,0,home,1.0,6,173.06944444444446,29,salaried,tier2,0,rented,3.2,614
CUST004266,84,6,6,1,1,0,1,mortgage,1.0,7,168.18478260869566,31,business_owner,tier2,1,owned,5.2,684
CUST004267,79,4,4,5,5,0,1,auto,1.0,5,180.2808988764045,28,self_employed,tier2,0,rented,0.0,739
CUST004268,101,13,13,11,11,2,1,home,1.0,999,174.390625,37,salaried,metro,1,owned,6.1,720
CUST004269,79,9,9,8,8,2,3,mortgage,1.0,3,191.8019801980198,44,salaried,metro,1,owned,8.8,532
CUST004270,103,11,11,11,11,1,2,auto,1.0,1,192.9921875,33,self_employed,tier2,0,owned,1.4,710
CUST004271,71,4,4,2,2,1,0,personal,1.0,999,169.2051282051282,24,self_employed,tier2,2,rented,15.0,639
CUST004272,100,8,8,17,17,1,1,home,1.0,3,194.6771653543307,26,salaried,tier2,0,rented,0.1,759
CUST004273,94,9,9,11,11,1,0,auto,1.0,999,180.76521739130436,38,salaried,tier3,1,rented,0.7,615
CUST004274,87,5,5,10,10,1,4,auto,1.0,1,192.34579439252337,49,self_employed,tier2,0,owned,0.5,517
CUST004275,82,1,1,1,1,1,0,home,1.0,2,153.81176470588235,38,self_employed,metro,0,rented,2.9,589
CUST004276,96,7,7,8,8,0,0,personal,1.0,4,174.27027027027026,31,salaried,tier2,0,owned,5.5,699
CUST004277,98,10,10,7,7,0,0,auto,1.0,999,188.05217391304348,41,business_owner,metro,0,rented,6.2,689
CUST004278,95,12,12,5,5,2,0,home,1.0,1,182.07894736842104,33,self_employed,metro,1,owned,1.6,656
CUST004279,95,12,12,8,8,1,2,auto,1.0,999,188.1271186440678,31,self_employed,tier2,0,owned,4.8,624
CUST004280,65,0,0,0,0,1,0,none,0.0,999,161.96969696969697,27,self_employed,metro,1,rented,3.0,668
CUST004281,73,6,6,8,8,1,0,home,1.0,999,178.64772727272728,46,self_employed,metro,0,rented,1.4,738
CUST004282,85,2,2,2,2,0,0,auto,1.0,2,151.26966292134833,21,salaried,tier3,1,owned,6.5,850
CUST004283,74,7,7,2,2,0,1,home,1.0,1,161.66666666666666,41,salaried,tier2,0,owned,4.8,668
CUST004284,95,6,6,7,7,2,0,mortgage,1.0,999,150.6727272727273,31,self_employed,tier3,1,rented,2.5,747
CUST004285,79,6,6,4,4,1,2,home,1.0,1,178.31521739130434,31,self_employed,tier3,0,rented,8.5,614
CUST004286,100,10,10,11,11,1,0,auto,1.0,999,163.87704918032787,48,salaried,metro,1,owned,0.3,776
CUST004287,77,1,1,5,5,0,0,auto,1.0,1,164.78313253012047,29,salaried,tier2,1,rented,4.5,648
CUST004288,77,4,4,2,2,1,0,auto,1.0,9,177.0,29,self_employed,metro,1,owned,2.0,540
CUST004289,115,8,8,7,7,0,3,personal,1.0,3,181.1954887218045,33,self_employed,tier2,0,owned,1.4,758
CUST004290,84,6,6,6,6,0,0,personal,1.0,3,171.77083333333334,38,salaried,metro,1,owned,7.9,663
CUST004291,104,6,6,2,2,1,0,auto,1.0,6,181.13274336283186,31,salaried,metro,0,rented,1.7,805
CUST004292,85,2,2,4,4,1,0,mortgage,1.0,2,176.70652173913044,22,salaried,metro,2,rented,0.3,754
CUST004293,77,2,2,0,0,0,0,auto,1.0,3,158.70886075949366,28,business_owner,tier3,1,rented,2.0,538
CUST004294,79,10,10,8,8,4,0,auto,1.0,5,186.9108910891089,45,business_owner,metro,1,owned,4.0,646
CUST004295,68,0,0,2,2,0,0,mortgage,1.0,16,154.28571428571428,35,salaried,tier2,1,owned,0.7,599
CUST004296,85,0,0,1,1,0,0,home,1.0,29,165.36046511627907,38,salaried,tier3,0,owned,0.0,793
CUST004297,86,4,4,2,2,0,0,mortgage,1.0,6,167.2608695652174,32,self_employed,tier2,0,rented,4.1,687
CUST004298,72,5,5,1,1,0,0,personal,1.0,5,176.66666666666666,29,salaried,tier2,0,owned,1.3,595
CUST004299,81,2,2,7,7,1,1,mortgage,1.0,999,186.55434782608697,48,business_owner,metro,1,owned,6.4,497
CUST004300,92,5,5,6,6,1,1,auto,1.0,999,165.35238095238094,33,salaried,tier3,0,owned,4.0,784
CUST004301,74,3,3,4,4,1,1,auto,1.0,999,162.86746987951807,31,salaried,tier2,0,rented,2.3,649
CUST004302,113,8,8,18,18,0,0,mortgage,1.0,999,174.70503597122303,43,salaried,tier2,0,rented,0.7,656
CUST004303,89,13,13,3,3,2,0,auto,1.0,999,188.66355140186917,29,salaried,tier3,0,owned,2.8,723
CUST004304,91,13,13,12,12,1,1,home,1.0,4,169.23728813559322,30,self_employed,metro,1,rented,0.0,575
CUST004305,65,2,2,4,4,0,1,personal,1.0,10,169.51388888888889,35,self_employed,tier2,0,owned,0.4,518
CUST004306,74,8,8,6,6,1,2,auto,1.0,1,182.82417582417582,35,salaried,metro,0,owned,2.1,672
CUST004307,98,4,4,6,6,1,0,auto,1.0,999,182.41284403669724,37,salaried,metro,1,rented,1.2,596
CUST004308,74,2,2,2,2,0,0,home,1.0,4,182.74358974358975,51,self_employed,metro,0,rented,2.7,673
CUST004309,102,9,9,16,16,1,1,mortgage,1.0,999,198.88372093023256,37,self_employed,tier2,0,owned,0.5,602
CUST004310,85,18,18,17,17,1,2,personal,1.0,999,201.29268292682926,21,salaried,metro,1,owned,0.4,557
CUST004311,85,4,4,5,5,0,0,auto,1.0,1,199.08510638297872,37,salaried,tier2,1,rented,4.1,482
CUST004312,59,3,3,9,9,1,0,mortgage,1.0,1,189.65277777777777,35,salaried,tier3,2,owned,6.2,664
CUST004313,82,8,8,7,7,4,2,mortgage,1.0,2,184.90291262135923,35,salaried,tier3,0,rented,1.7,753
CUST004314,82,3,3,1,1,0,1,mortgage,1.0,4,173.90804597701148,36,self_employed,metro,0,owned,4.9,768
CUST004315,89,9,9,6,6,1,2,personal,1.0,999,181.13084112149534,34,salaried,tier3,1,rented,4.5,657
CUST004316,80,0,0,4,4,2,0,personal,1.0,1,173.5,34,salaried,metro,0,owned,0.1,808
CUST004317,93,12,12,5,5,0,2,mortgage,1.0,999,192.33035714285714,39,self_employed,tier2,1,rented,8.1,606
CUST004318,79,4,4,7,7,3,0,auto,1.0,999,189.49462365591398,30,salaried,metro,0,rented,0.3,753
CUST004319,95,8,8,9,9,2,1,home,1.0,1,174.34782608695653,27,salaried,tier2,0,rented,9.4,635
CUST004320,107,10,10,6,6,2,1,auto,1.0,1,190.72222222222223,59,salaried,metro,0,owned,3.0,564
CUST004321,89,3,3,3,3,0,0,auto,1.0,11,167.47368421052633,29,business_owner,tier2,0,owned,2.6,752
CUST004322,82,2,2,1,1,0,1,home,1.0,1,180.46511627906978,35,self_employed,metro,0,owned,0.2,693
CUST004323,84,6,6,6,6,1,0,auto,1.0,2,177.37113402061857,23,salaried,metro,3,rented,4.3,711
CUST004324,77,2,2,7,7,0,0,auto,1.0,6,186.91860465116278,35,self_employed,tier2,0,owned,0.2,546
CUST004325,85,2,2,2,2,0,0,mortgage,1.0,7,175.4494382022472,27,salaried,metro,0,rented,2.8,772
CUST004326,92,10,10,8,8,0,2,mortgage,1.0,4,183.23214285714286,31,salaried,tier2,0,owned,0.5,740
CUST004327,74,4,4,4,4,0,1,personal,1.0,999,177.90361445783134,43,salaried,tier2,4,rented,5.0,643
CUST004328,95,7,7,10,10,1,1,personal,1.0,1,198.2017543859649,38,salaried,tier2,0,rented,1.6,732
CUST004329,85,6,6,13,13,3,1,auto,1.0,1,191.5648148148148,39,salaried,tier2,1,owned,1.0,778
CUST004330,123,17,17,15,15,2,1,mortgage,1.0,1,191.89240506329114,21,business_owner,tier3,1,rented,5.9,588
CUST004331,77,0,0,2,2,0,0,home,1.0,9,173.32911392405063,49,salaried,tier3,0,owned,0.1,614
CUST004332,122,10,10,11,11,0,0,personal,1.0,1,188.14685314685315,25,self_employed,metro,0,rented,8.7,629
CUST004333,68,0,0,0,0,0,0,none,0.0,999,167.64705882352942,47,self_employed,tier2,0,rented,5.3,430
CUST004334,94,9,9,10,10,2,0,personal,1.0,2,179.38260869565218,43,salaried,tier2,0,owned,2.2,709
CUST004335,67,1,1,1,1,0,0,auto,1.0,10,160.28985507246378,39,salaried,metro,0,owned,5.0,761
CUST004336,73,12,12,9,9,2,0,auto,1.0,999,203.40625,28,salaried,metro,0,rented,1.5,731
CUST004337,85,6,6,6,6,0,1,personal,1.0,2,186.76530612244898,36,salaried,metro,0,rented,6.6,723
CUST004338,65,0,0,1,1,0,0,personal,1.0,13,161.8939393939394,31,salaried,tier2,0,rented,3.9,747
CUST004339,78,2,2,2,2,0,1,auto,1.0,1,156.03614457831324,35,business_owner,metro,1,owned,6.0,670
CUST004340,108,13,13,10,10,1,2,home,1.0,999,187.4179104477612,33,business_owner,tier2,1,owned,3.8,538
CUST004341,74,18,18,15,15,0,0,home,1.0,999,216.89719626168224,21,salaried,tier2,1,owned,3.1,666
CUST004342,88,3,3,4,4,0,0,home,1.0,9,159.0421052631579,43,salaried,tier2,1,owned,1.5,747
CUST004343,84,8,8,4,4,1,2,mortgage,1.0,1,190.23232323232324,34,salaried,metro,0,rented,2.4,687
CUST004344,84,7,7,2,2,0,0,auto,1.0,3,165.04301075268816,31,business_owner,tier3,1,rented,5.9,646
CUST004345,67,0,0,0,0,0,0,none,0.0,999,160.61194029850745,30,salaried,tier2,0,owned,5.7,750
CUST004346,72,7,7,6,6,1,2,auto,1.0,3,185.92045454545453,37,salaried,metro,0,owned,3.4,714
CUST004347,74,1,1,2,2,0,1,auto,1.0,4,168.62820512820514,27,self_employed,metro,1,rented,0.3,660
CUST004348,78,6,6,6,6,2,2,personal,1.0,4,166.11702127659575,21,salaried,metro,1,rented,9.0,690
CUST004349,87,8,8,4,4,1,0,personal,1.0,4,189.71,38,salaried,tier3,0,rented,6.9,626
CUST004350,73,4,4,6,6,3,0,mortgage,1.0,1,166.58139534883722,39,self_employed,metro,0,rented,3.0,735
CUST004351,99,13,13,13,13,0,2,personal,1.0,999,198.70866141732284,33,salaried,metro,1,rented,1.5,599
CUST004352,72,0,0,0,0,0,0,none,0.0,999,145.01388888888889,25,salaried,metro,0,rented,0.7,709
CUST004353,81,6,6,8,8,1,0,auto,1.0,1,174.75,35,salaried,metro,1,rented,1.2,733
CUST004354,81,5,5,10,10,0,0,mortgage,1.0,999,187.36458333333334,23,salaried,tier2,0,rented,1.0,701
CUST004355,70,0,0,4,4,1,0,home,1.0,3,178.06666666666666,26,business_owner,tier3,0,rented,3.4,677
CUST004356,80,7,7,4,4,1,0,mortgage,1.0,5,162.18478260869566,28,salaried,tier2,0,rented,0.7,686
CUST004357,94,6,6,4,4,1,0,mortgage,1.0,5,173.1238095238095,41,self_employed,tier3,0,rented,0.4,728
CUST004358,82,4,4,2,2,0,0,personal,1.0,4,173.42045454545453,32,salaried,metro,0,owned,15.0,647
CUST004359,95,12,12,9,9,1,2,auto,1.0,1,188.80672268907563,31,self_employed,tier2,0,owned,3.7,668
CUST004360,73,1,1,3,3,1,1,personal,1.0,6,143.0126582278481,50,business_owner,tier3,0,owned,3.1,573
CUST004361,84,5,5,5,5,0,2,home,1.0,3,184.11458333333334,37,salaried,tier2,0,rented,4.8,630
CUST004362,95,11,11,8,8,1,1,mortgage,1.0,2,186.0,37,business_owner,tier3,0,owned,2.6,499
CUST004363,78,4,4,1,1,0,0,personal,1.0,1,171.97590361445782,32,self_employed,metro,1,rented,0.6,682
CUST004364,95,4,4,2,2,1,0,auto,1.0,12,164.1078431372549,30,self_employed,tier2,0,owned,2.2,710
CUST004365,94,3,3,6,6,1,1,mortgage,1.0,7,171.58095238095237,21,salaried,tier2,2,rented,2.4,673
CUST004366,79,11,11,8,8,1,0,home,1.0,3,195.1818181818182,42,self_employed,metro,0,owned,0.6,762
CUST004367,88,6,6,7,7,1,0,auto,1.0,3,191.18627450980392,38,salaried,tier3,2,owned,0.3,775
CUST004368,70,2,2,2,2,0,0,personal,1.0,9,172.1216216216216,33,business_owner,metro,0,owned,0.0,628
CUST004369,79,3,3,3,3,1,0,auto,1.0,999,183.30232558139534,33,business_owner,metro,0,owned,2.5,565
CUST004370,69,8,8,8,8,1,2,personal,1.0,2,199.48863636363637,40,salaried,tier3,0,rented,2.8,753
CUST004371,69,1,1,1,1,0,2,mortgage,1.0,999,171.53424657534248,22,business_owner,tier2,0,rented,1.5,760
CUST004372,67,2,2,0,0,0,0,mortgage,1.0,20,180.08695652173913,30,business_owner,tier3,0,rented,5.4,720
CUST004373,98,2,2,3,3,0,0,auto,1.0,3,171.8640776699029,25,salaried,tier3,2,rented,3.4,632
CUST004374,72,3,3,3,3,1,1,home,1.0,2,162.3125,49,salaried,metro,0,rented,2.0,689
CUST004375,75,0,0,1,1,1,1,home,1.0,5,179.03846153846155,42,salaried,tier2,1,owned,0.1,626
CUST004376,76,7,7,6,6,3,0,personal,1.0,999,180.0108695652174,21,salaried,tier3,2,rented,1.3,613
CUST004377,105,2,2,5,5,2,0,home,1.0,2,159.78947368421052,22,salaried,metro,0,rented,1.8,687
CUST004378,99,8,8,6,6,0,1,auto,1.0,999,177.09649122807016,33,business_owner,tier2,1,owned,10.6,567
CUST004379,79,1,1,1,1,1,0,auto,1.0,8,150.90243902439025,31,salaried,tier3,0,owned,2.1,748
CUST004380,104,12,12,7,7,0,1,auto,1.0,1,187.05645161290323,24,self_employed,metro,1,owned,0.2,705
CUST004381,76,8,8,6,6,1,1,home,1.0,6,163.16304347826087,50,self_employed,tier3,0,rented,0.1,644
CUST004382,82,12,12,9,9,0,0,home,1.0,999,207.16504854368932,37,self_employed,tier2,1,rented,8.3,676
CUST004383,98,15,15,5,5,0,2,personal,1.0,999,187.98333333333332,38,salaried,tier3,0,rented,0.5,583
CUST004384,110,13,13,10,10,2,3,home,1.0,2,195.4855072463768,29,salaried,tier2,0,rented,7.3,563
CUST004385,88,5,5,9,9,0,3,personal,1.0,7,173.15238095238095,40,self_employed,tier2,0,owned,1.1,835
CUST004386,106,13,13,6,6,1,3,personal,1.0,2,195.2015503875969,31,salaried,tier3,3,owned,1.0,616
CUST004387,117,7,7,13,13,0,3,mortgage,1.0,9,167.32857142857142,32,salaried,metro,1,rented,4.0,551
CUST004388,104,13,13,9,9,2,2,personal,1.0,999,185.53846153846155,39,self_employed,tier2,0,owned,3.7,762
CUST004389,105,10,10,9,9,2,1,auto,1.0,999,186.7795275590551,21,salaried,tier3,0,owned,1.4,587
CUST004390,93,2,2,3,3,2,3,personal,1.0,8,171.20388349514562,47,salaried,tier3,1,owned,8.7,731
CUST004391,83,7,7,3,3,1,0,personal,1.0,2,167.6595744680851,36,salaried,tier3,1,rented,4.9,812
CUST004392,91,9,9,8,8,1,1,home,1.0,1,195.04545454545453,45,salaried,tier2,0,owned,0.7,610
CUST004393,101,18,18,11,11,4,3,auto,1.0,2,216.43795620437956,26,self_employed,tier2,1,owned,4.2,784
CUST004394,74,3,3,6,6,3,0,auto,1.0,999,167.3372093023256,27,salaried,tier2,0,rented,2.9,746
CUST004395,96,12,12,14,14,1,2,mortgage,1.0,999,204.736,25,business_owner,tier2,0,rented,0.3,796
CUST004396,104,11,11,17,17,0,0,personal,1.0,999,186.08333333333334,37,business_owner,tier2,1,rented,1.6,732
CUST004397,99,8,8,5,5,0,2,home,1.0,3,170.76315789473685,35,salaried,metro,1,owned,8.5,607
CUST004398,68,7,7,1,1,1,0,home,1.0,8,183.6103896103896,31,salaried,metro,1,rented,2.8,492
CUST004399,79,1,1,7,7,0,0,personal,1.0,1,168.08045977011494,26,salaried,tier2,0,rented,4.6,608
CUST004400,97,11,11,11,11,1,3,personal,1.0,2,197.45528455284554,24,business_owner,metro,0,owned,0.4,584
CUST004401,73,4,4,4,4,0,2,personal,1.0,999,191.0,34,self_employed,metro,0,rented,3.7,744
CUST004402,93,10,10,18,18,2,0,auto,1.0,999,192.04065040650406,31,salaried,metro,0,rented,8.8,789
CUST004403,85,2,2,1,1,2,0,personal,1.0,9,165.3,29,salaried,tier3,0,owned,6.5,581
